Title,Release Date,Language,Hero,Heroine,Music Director,Overview,Vote Average,Popularity
Behti Naak,01-07-2016,Hindi,,Sumukhi Suresh,,"Behti Naak is a 10 year old girl, daughter of Atul Naak and Alka Naak and her best friend is Shikhar. She minds her business until someone messes with her.",0,0.1437
The Virgins,30-05-2016,Hindi,Divyendu Sharma,Pia Bajpiee,Anuj Danait,"The Virgins is a Hindi short film directed by Sandeep A. Varma starring Divyendu Sharma, Pia Bajpai and Akshay Oberoi. It is a hilarious take on the (non)issue of virginity in current India.",0,0.2635
Paroksh,01-03-2016,Hindi,Amit Sial,,,"The life of a family of three living next to a plantation, perhaps somewhere in Karnataka, is suddenly disturbed when they start hearing the cries of a baby under a coconut tree.  The wails are sporadic- sometimes in the mornings, at others in the evening or night.  There's of course no baby or another human being to be found near the tree.  Is the tree haunted? Does the family have a dark past?  The relatives are called and a ritual is performed.  Do the wails stop? And whose wails were those?  Directed by Ganesh Shetty and produced by Drishyam Films, Paroksh, which means invisible, is said to be inspired by a true story.  Starring Amit Sial, Pooja Upasana and Yateen Karyekar, the film will keep you glued to the screen till its very end with a climax that will leave you partly wondering and partly smiling.",9,0.197
31st October,21-10-2016,Hindi,Vir Das,Soha Ali Khan,,"On 31st October 1984, Prime Minister of India gets assassinated by her Sikh Security Guards. Politicians use this incident to spark public hatred towards the Sikhs labeling them as traitors. Devender Singh and his family are stuck in their house as their city plummets. In 24 hours of uncertain oscillations, helplessness and with their relatives dying and neighbors turning hostile, Devender's family seek help from their Hindu friends who live across town. As Pal, Tilak, and Yogesh travel to save Devender's family, they come face-to-face with the destruction of humanity. They witness the carnage and the moral corruption that makes men turn into savages. In their attempt at ferrying Devender's family to safety, Pal, Tilak, and Yogesh must face their own demons first.",7,0.2434
Downtown,18-03-2016,Hindi,Vinod Khanna,Rati Agnihotri,,A rich father challenges his spoilt son to live on his own for 24 hours on the streets of Mumbai.,0,0.1468
Khamakha,01-01-2016,Hindi,Harshvardhan Rane,Manjari Fadnnis,Amit N. Dasani,"A suave guy finds himself in a state transport bus when his car breaks down. In a bus full of villagers his attention is drawn to a striking girl. As he tries to make a conversation , the differences become evident. Will they be able to see each other beyond the obvious? Since it takes all kinds to make a bus journey worth the trip.",0,0.1075
Strange Love,02-02-2016,Hindi,,,,"Transgender Khush wants to transform his female body into a muscly Bollywood one. Suman is a musician whose work criticises the conservative socio-political climate in India. Their lives keep intersecting in this modern, hybrid portrait of the metropolis Mumbai. Exceptional, stimulating and original.",0,0.0985
Chidiya,28-05-2016,Hindi,Svar Kamble,Amruta Subhash,Shailendra Barve,"Three restless cousins search for a way to achieve their dream of playing badminton in a little Indian town, overcoming obstacles such like the lack of a play area, the necessary equipment, having to go to work all day and dealing with a single mother and stuck-up neighbors.",0,0.1814
Moods of Crime,05-08-2016,Hindi,Ayaz Ahmed,,,Two students in an MA Psychology program conduct experiments in criminal psychology that involve actually committing the crimes.,6,0.1205
Ouch,23-10-2016,Hindi,Manoj Bajpayee,Pooja Chopra,Sanjoy Chowdhury,A married man and a married woman meet in a hotel room.,4.8,0.194
#IndiaTomorrow: MyDream,07-04-2016,Hindi,,,A.R. Rahman,A man has an argument with a sex worker in the aftermath of a stock market crash.,0,0.1763
Love Ke Funday,22-07-2016,Hindi,Ashutosh Kaushik,Pooja Banerjee,,"Four couples in a metropolitan city seek to find love amidst the hustle bustle. Will their love win over the challenges like infidelity, commitment issues and monotony?",4,0.1384
Ek Kahani Julie Ki,09-09-2016,Hindi,,Rakhi Sawant,Deepak Agrawal,"In the world of glitz and glamour, nothing is what it seems. Ek Kahani Julie Ki is based on the Sheena Bora murder mystery, where Rakhi Sawant plays the character of the prime accused.",5,0.1293
Rebellious Flower,15-01-2016,Hindi,,,,The film on the life of guru Osho Rajneesh and his spiritual journey to enlightenment.,6,0.108
Bollywood Diaries,26-02-2016,Hindi,Ashish Vidhyarthi,Raima Sen,,The passionate journey of three Bollywood fanatics who wish to make it big in the industry.,6,0.1468
30 Minutes,09-12-2016,Hindi,Hiten Paintal,Hrishitaa Bhatt,,"30 MINUTES is a Physiological thriller and it explains the value of time. The story revolves around the continuous torture and violent beating of a child by his father even for small and unimportant tasks in order to enforce absolute punctuality on him. These childhood experiences cause lifelong psychiatric problems in the life of the child as he grows up to adulthood. He is a normal person in daily life and is efficiently working in a private firm. He starts having a love affair with a girl working in the same office but his life gets into serious troubles on many occasions due to his childhood nightmares. Tired and desperate to get over such frequent problems, he plans a very interesting, thrilling and dangerous game called 30 minutes.",8,0.2071
Missing on a Weekend,26-08-2016,Hindi,Pavan Malhotra,Jyotii Sethi,,A Weekend in Goa with friends is a dream but what when they go missing? With a New undercover inspector in town? Find out the story of Laksh and his friends.,6,0.2577
The Hero - A Bollywood Story,16-06-2016,Hindi,,,,"A story of a father and a son on a journey, Bollywood style.",0,0.1196
Gang of Littles,16-12-2016,Hindi,Shehzad Khan,,,The Story of 4 Innocent kids who are common but there thinking is different from others. They have an aspiring dream to become a scientist but ignorance of their parent's guidance they commit something which is unthinkable to anyone.,6,0.1096
"Shaadi, Sex aur Parivaar",21-12-2016,Hindi,,,,The documentary short film observes the institution of marriage through the perspective of three brides in India.,0,0.0986
Sunshine Music Tours and Travels,02-09-2016,Hindi,Sunny Kaushal,Suhas Joshi,,"Sunshine Music Tours And Travels is a 2016 Indian comedy-drama road film, directed by Shailendra Singh and produced by Hayre Entertainment and Percept Pictures. Besides being Singh's directorial debut after producing 74 films in Bollywood, the film is also the world's first music festival - brand fictional film.",8,0.1355
Ishq Click,22-07-2016,Hindi,Adhyayan Suman,Sara Loren,,"A woman from Mumbai, aided by a photographer, struggles to achieve her goal of becoming a supermodel.",5,0.0891
CRD,04-11-2016,Hindi,Abhay Mahajan,Mrinmayee Godbole,,"The Purushottam Karandak — a real-life inter-college festival in which theater students compete head-to-head — becomes an ideological battleground in this bold,brilliant exploration of the creative impulse. IFFLA alum Kranti Kanade leaves no radical idea or experimental flourish behind as he tells the story of Chetan, an aspiring young writer who dreams of winning the competition but struggles to find his own artistic voice. After Chetan clashes with his tyrannical acting professor, he enlists his own group of misfits to perform a play against his college’s official team. If only he could come up with a great story and keep his own temper and libido in check. And should true art even be placed in a competition, where one vision is declared the best?",7,0.2484
Love Shagun,26-02-2016,Hindi,Vikram Kochhar,Nidhi Subbaiah,Rishi Siddharth,"J.D., a young man is at an important stage in his life of choosing a life partner.Looking like a plain situation which all youngsters go through, JD is accompanied by an unusual combination of problems, one of a persistent pressure of marriage from his mother and second of the astrological predictions surrounding them. Caught in a fix, JD fights the battle with his three friends, Sandy, Sumit and Deepak who have their own definitions of love. All three friends try different solutions to get JD's life sorted and plan to find a girl for him whom he can divorce. JD in the middle follows all the tricks and plans and ends up meeting Tia, a modern and independent girl who follows her own mind. But much to their surprise, the story unfolds differently and JD finds himself in a larger soup than he had imagined. Between following his mother or his heart, JD is caught in a problem that does not seem to solve.",7.2,0.1658
Thank You For Watching,31-12-2016,Hindi,,,,"In Jenifer Datta-Areng's second short film, a woman in her apartment has her life is interrupted by the entry of her abusive boyfriend, until she discovers a hidden switch that may be the key to her escape.",0,0.0923
Ye Kaisa Pal Do Pal Ka Pyar,29-09-2016,Hindi,,,,,0,0.0803
Pramod Gupta J E,31-08-2016,Hindi,Chittaranjan Tripathy,Dolly Ahluwalia,Chittaranjan Tripathy,"There is one thing that has eluded Junior Engineer Pramod Gupta all through his life: contentment. For a long while, he thought money could buy it, but even after amassing a fortune through corruption, he couldn't the find peace of mind he sought. So, he decides to leave his job and become a poet, but that doesn't work out either. As he grows more and more desperate, Pramod Gupta tries every trick in the book to find contentment, but to no avail. What he doesn't realise is that the answer to his quest is not as elusive as he assumes it to be.",0,0.1296
The Silent Crime,04-07-2016,Hindi,Om Puri,,,A young woman tied up in a dark room pleads to be saved.,0,0.0681
From the Shadows,30-01-2016,Hindi,,,,"The filmmaker finds, in some places and people in Mehrauli, a canvas of internal and external spaces.  She explores the various elements of the physical and psychological that prevail in our society, elements that shape our fundamental ways of being.",0,0.24
Soliloquy,27-12-2016,Hindi,Uday Sabnis,,,"Even though the top court of the different countries of the world may legalize homosexuality and recognize same sex marriage, most of these countries have a long way to go until these unions are accepted by their societies. ""Mann Ki Baat"" (literally, The Heart Speaks) is about one such man residing in India (a predominantly conservative society) who fears that he may not be accepted by his race and the society in general for who he is.",1,0.0827
Wake Up,20-03-2016,Hindi,,,,,0,0.0639
Cute Kameena,18-03-2016,Hindi,,Kubbra Sait,,"Cute Kameena is a fun film, a love story with no twist of its own but twists which are created by Buntyji ke mama, RANJEET who is a frustrated Film Writer facing writer's block and a Star Director/Producer Mr. ADITYA KAPOOR aka AK who has the world of stars signed up but no story to shoot.  Bunty meets Avantika in the most bizarre and hilarious situation and this gives Ranjeet the inspiration to write his next Love Story for AK.  Ab dil toh de diya, Happy ending hogi?",0,0.0656
The Books We Made,01-01-2016,Hindi,,,,"The Film is inspired by the work of Urvashi Butalia and Ritu Menon, who co-founded the first feminist publishing house in India: Kali for Women. It looks back on thirty years in publishing and focusses on the feminist politics and friendships that make this survival possible.",0,0.0582
